vf,c44,e15,q15,μ11,ϵ11,α11,ρ,c55e,e15e,q15e,ϵ11e,μ11e,α11e,ρe,c55f,e15f,q15f,ϵ11f,μ11f,α11f,ρf
0.9000000000000002,77425174032.58994,1.9827239724551524,0.0018963588985033,0.0002681347111102,1.7254681152000903e-09,1.0690421625922988e-10,5630.000000000001,44000000000.0,11.4,0.0,9.82e-09,5e-06,0,5700,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9500000000000004,64227825704.86727,3.4532481809189792,0.0016097486833429,0.0001332011877555,2.987437615563872e-09,5.267309553394952e-11,5665.0,44000000000.0,11.4,0.0,9.82e-09,5e-06,0,5700,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.05,47388388265.70657,0.0275978726861505,496.71896552321937,0.0001424363448288,9.716510285040654e-11,-7.408539635955569e-12,5410.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.1,47690658475.93104,0.0479185082450965,450.2115887307504,0.0001295731179108,1.0766802943771179e-10,-1.212955091407901e-11,5520.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.15,48025783380.268616,0.0691748946085102,409.71989889201217,0.0001183815439144,1.1873510046008063e-10,-1.6314631429233798e-11,5630.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.2,48374555778.934715,0.0925105244924493,372.65036508575935,0.0001081407287549,1.3089613257206175e-10,-2.0185420238121587e-11,5740.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.25,48728580472.11809,0.1187065295298913,338.11062866070654,9.86025324776e-05,1.4452627261806138e-10,-2.381521397909312e-11,5850.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3,49082684315.815414,0.1485505633053992,305.6873815141515,8.96519814563e-05,1.600122639561064e-10,-2.7235488213345003e-11,5960.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.35,49432875085.63873,0.1829710586833484,275.14631306066246,8.12238843647e-05,1.7781504105897127e-10,-3.046174374844448e-11,6070.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.3999999999999999,49775458424.22862,0.2231443262267862,246.32956278282967,7.32743280486e-05,1.9852173615701276e-10,-3.350198364321104e-11,6180.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4499999999999999,50106461852.34843,0.2706263126397781,219.114597617922,6.5769242402e-05,2.2291103000766982e-10,-3.6359650036388557e-11,6290.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.4999999999999999,50421079432.776855,0.327546324530423,193.39635397328027,5.86794308952e-05,2.5204998351748855e-10,-3.903422989037803e-11,6400.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.5499999999999999,50712953921.198814,0.3969164487707817,169.07926270056424,5.19783481972e-05,2.8744910807780926e-10,-4.152046499524075e-11,6510.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.6,50973067096.18789,0.4831555926544338,146.07374848370665,4.56411215987e-05,3.313252347146336e-10,-4.380618556466119e-11,6620.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.65,51187819931.32678,0.5930302323751441,124.29480635122616,3.96441493743e-05,3.8707356377715806e-10,-4.586804257350132e-11,6730.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7000000000000001,51335397936.61687,0.7374613665719233,103.66153246000914,3.39649626611e-05,4.6017446285607447e-10,-4.766315636291847e-11,6840.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.7500000000000001,51378218589.80574,0.9352997422954776,84.09707464349108,2.85821991033e-05,5.600880939406362e-10,-4.9111627386391097e-11,6950.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8000000000000002,51245356362.797005,1.2221279605657291,65.52876792313694,2.3475614335e-05,7.046718794278986e-10,-5.005577483735429e-11,7060.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.8500000000000002,50784916691.334984,1.6741282819405503,47.88842619255479,1.86260950995e-05,9.321589619302102e-10,-5.0149650196839577e-11,7170.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9000000000000002,49602381494.721146,2.489110636398016,31.113133315541617,1.40156514874e-05,1.3418235231900363e-09,-4.848400348524084e-11,7280.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.9500000000000004,46254660632.44183,4.390505075076766,15.149013295902495,9.62733334637572e-06,2.296731493915674e-09,-4.171648229221667e-11,7390.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
0.05,13483568528.173073,1.429963052285432,321.09254876751044,7.996054031632182e-06,0.2661784543107307,-1.2088459078491749e-08,9143.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.1,12886406045.090244,2.33367919425611,266.98112591775623,6.975709577121241e-06,0.2054453138662127,-1.88311138020381e-08,9057.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.15,13548573059.897282,3.247961956595653,245.9248222611872,6.7533791874306345e-06,0.1757972636903747,-2.4781350052179236e-08,8970.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.2,14710195443.912632,4.221016310574567,234.66961892752593,6.7922861771530905e-06,0.1557152222901348,-3.0303601387017274e-08,8884.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.25,16234718237.53168,5.284523859821304,227.86376099572237,6.976380364874242e-06,0.1401670143211316,-3.5525818378333246e-08,8797.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3,18112224842.52076,6.470387300532834,223.56297222837955,7.2712536912594276e-06,0.1272889755076137,-4.0514112149738654e-08,8711.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.35,20385907016.78847,7.81713386651926,220.8979582719257,7.670824021285213e-06,0.1162156294941444,-4.531586196076102e-08,8624.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.3999999999999999,23139442437.477657,9.37539605876436,219.44425620652208,8.184345725201714e-06,0.1064853641244887,-4.99757778522714e-08,8538.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4499999999999999,26503289141.066566,11.215211499376256,219.00435100776133,8.834000203373058e-06,0.0978290120767811,-5.4544730347838914e-08,8451.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.4999999999999999,30674670649.478004,13.437664884555003,219.52631862764017,9.65744049490508e-06,0.0900824200674155,-5.908774128318334e-08,8365.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.5499999999999999,35957022481.592636,16.195211686036814,221.08368679363065,1.0715159331e-05,0.0831482600735217,-6.369511225961434e-08,8278.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.6,42836429091.99533,19.72986767842095,223.89978562914004,1.21058249025e-05,0.0769823822246361,-6.850205204951784e-08,8192.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.65,52138772278.39313,24.45107284296892,228.43276545837492,1.39983937851e-05,0.0715986958466698,-7.372815407937637e-08,8105.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7000000000000001,65385601862.58497,31.111616477015104,235.5900410549259,1.67051983494e-05,0.0671005548796219,-7.976642399141989e-08,8019.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.7500000000000001,85718184487.36346,41.26416162856676,247.3006916481089,2.08719846553e-05,0.0637764357402439,-8.741433152811215e-08,7932.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8000000000000002,120829955805.40694,58.709775265822785,268.3456315880934,2.80812225735e-05,0.0624158118779312,-9.860706044306457e-08,7846.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.8500000000000002,195891318324.08698,95.8819072424422,314.44807384468345,4.35115986352e-05,0.0657228867391817,-1.1964930810790302e-07,7759.5,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9000000000000002,468456305668.2967,230.59693396037196,484.5121853617709,9.95871766802e-05,0.0911688530983059,-1.8994481803088152e-07,7673.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.9500000000000004,-1554917288935.8184,-769.0988548532159,-762.2494275584702,-0.0003164250579214,-0.115695012156465,3.141650895010639e-07,7586.499999999999,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,5990000000.0,0,167.66,0.1504,3.97e-06,0.0,9230
0.05,43294249308.936,0.0409490619093234,0.00096576144018,0.0010836591752254,1.5448390504835048e-10,8.60028196346546e-10,5315.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.1,43611690389.91333,0.0716210390917484,0.0015355750747636,0.0009832812668598,1.7087610861572914e-10,7.80350076219205e-10,5430.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.15,43929470194.95314,0.1036567378999623,0.0020399182924814,0.0008952286478898,1.8795453780292947e-10,7.104539112531979e-10,5545.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.2,44244344195.743065,0.1387621900105669,0.0025055164176482,0.000814246248827,2.0656630981053983e-10,6.46168312756907e-10,5660.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.25,44554101832.93913,0.1780893189640812,0.002940830512182,0.0007385997619046,2.2728334341370124e-10,5.861164336500991e-10,5775.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3,44856507124.7903,0.2227867655225952,0.0033492577118041,0.0006675130706703,2.5067583000601204e-10,5.29681928544234e-10,5890.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.35,45148920309.874374,0.2741960213924449,0.0037322624925213,0.0006005528136088,2.7740960576856367e-10,4.765204314920727e-10,6005.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.3999999999999999,45428000711.07294,0.3340024976987836,0.0040903690762385,0.0005374229195253,3.0832113333192083e-10,4.2639643548092316e-10,6120.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4499999999999999,45689345595.73929,0.4044165434286674,0.0044234699123289,0.0004778849954818,3.445073332173995e-10,3.791200497829561e-10,6235.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.4999999999999999,45926965579.01334,0.4884347583400478,0.0047308361152609,0.0004217256399575,3.8745525181859505e-10,3.3452097630405055e-10,6350.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.5499999999999999,46132458194.40782,0.5902506657041983,0.0050109320581158,0.0003687432231286,4.3924583819324216e-10,2.924378905710825e-10,6465.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.6,46293630928.65277,0.7159383354194784,0.0052610153681066,0.0003187431426872,5.028931556047805e-10,2.5271446538084676e-10,6580.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.65,46392077802.47649,0.8746551223843073,0.0054763946166435,0.0002715367526174,5.82941173744893e-10,2.1519814941083807e-10,6695.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7000000000000001,46398637524.4179,1.0808954763846792,0.0056490254942549,0.0002269417636952,6.865820950436504e-10,1.797397895426945e-10,6810.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.7500000000000001,46264197341.2095,1.3590541371120524,0.0057646682586826,0.0001847830948958,8.259205819448577e-10,1.4619289836657067e-10,6925.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8000000000000002,45899126297.021034,1.753631308077688,0.0057965361665461,0.0001448937169429,1.0230374957211707e-09,1.1441117428271083e-10,7040.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.8500000000000002,45120672686.32849,2.355333760058862,0.0056890583897478,0.0001071153029137,1.322941087788402e-09,8.424096283825776e-11,7155.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9000000000000002,43489688652.43657,3.3820910418410204,0.0053074895844994,7.12986334249e-05,1.8337666954336739e-09,5.549657597829496e-11,7270.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.9500000000000004,39618305609.17442,5.52258230187404,0.004224251330702,3.73037655316e-05,2.897232425593261e-09,2.7854410600618637e-11,7385.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,43000000000.0,0,1.5e-06,1.33e-10,0.00126,1e-09,5200
0.05,32996039430.21254,0.0286004300278333,0.0002260635209651,0.003863424347375,1.165243333816657e-10,8.585348387050883e-10,5505.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.1,33714805762.898407,0.0489812691411166,0.0003666991789552,0.0035043151820041,1.289893494177632e-10,7.787301418739892e-10,5610.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.15,34445867591.63397,0.0703487521791885,0.0004941366408079,0.0031892128672791,1.419881444513924e-10,7.087047411834028e-10,5715.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.2,35189178803.58778,0.094002087914308,0.0006140736511041,0.0028993688527872,1.5617332420571395e-10,6.442921428939908e-10,5820.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.25,35944482959.32888,0.1208257521238788,0.0007283367207426,0.0026286079250459,1.7198847340870532e-10,5.841199885688724e-10,5925.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3,36711127224.686615,0.1517099505143031,0.0008376754680784,0.0023741713990893,1.8987882856669776e-10,5.275751545454637e-10,6030.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.35,37487972844.67662,0.1877024044407051,0.0009424268158274,0.0021345197374566,2.1036726097727363e-10,4.743154276218213e-10,6135.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.3999999999999999,38273246628.69137,0.2301282221379703,0.0010427253207042,0.0019085998034792,2.3411404268673757e-10,4.2410666065451675e-10,6240.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4499999999999999,39064293235.671646,0.2807362650216063,0.0011385675766011,0.0016955615178349,2.6198961702186484e-10,3.7675979414122586e-10,6345.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.4999999999999999,39857171167.798744,0.3419130843326563,0.0012298120704347,0.0014946419500615,2.9518083399772175e-10,3.3210508006278643e-10,6450.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.5499999999999999,40645985405.62636,0.4170226534945154,0.0013161352019516,0.0013051187731854,3.353595727519407e-10,2.899817090186641e-10,6555.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.6,41421747487.60098,0.5109780183015593,0.0013969373564042,0.0011262938398748,3.849664212885207e-10,2.5023411105525905e-10,6660.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.65,42170332623.96874,0.6312595918738902,0.0014711670509016,0.0009574897490452,4.4771596425660156e-10,2.1271110469566846e-10,6765.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7000000000000001,42868583239.925934,0.7898524001443226,0.0015369833938025,0.0007980515638239,5.29558031925956e-10,1.7726611132524606e-10,6870.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.7500000000000001,43476258271.867744,1.007244199511547,0.0015910591614783,0.0006473500563206,6.406615126338896e-10,1.437575308034105e-10,6975.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8000000000000002,43917557547.3329,1.321596085618803,0.0016269831645616,0.000504784859465,7.999646567636397e-10,1.1204864950041256e-10,7080.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.8500000000000002,44032156851.37427,1.81304132423995,0.0016310284490867,0.0003697868806315,1.047231719095186e-09,8.200607714867832e-11,7185.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9000000000000002,43414817834.429634,2.683271357128712,0.0015682932084167,0.0002418198024276,1.4825420549315463e-09,5.3493203815429234e-11,7290.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.9500000000000004,40667095671.41974,4.6268280156066455,0.0013180449312426,0.000120380713364,2.4505183339094638e-09,2.6338258975074207e-11,7395.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,32300000000.0,0,1.1e-06,1e-10,0.0045,1e-09,5400
0.05,395104433935.02515,0.0561908633148236,0.0015238261167953,0.0042923976381893,1.2789415329920218e-10,1.7169494479936455e-09,5125.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.1,364458691105.17126,0.0980121278340749,0.0018520900205472,0.0038933618291105,1.4144059820746078e-10,1.5573283747393146e-09,5250.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.15,337174795484.6898,0.1393008768190956,0.0021085690504115,0.0035432214197367,1.5556170902686135e-10,1.4172655809962774e-09,5375.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.2,311942947569.5137,0.1820934188118542,0.0023331657918981,0.0032211459254979,1.7096292335466988e-10,1.2884285323766948e-09,5500.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.25,288274503435.9484,0.2275731621190445,0.0025344506312463,0.0029202749100279,1.8812273632112836e-10,1.1680728636999584e-09,5625.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3,265930571749.67725,0.2768015832140873,0.0027145525697206,0.0026375437768452,2.075204779227061e-10,1.05497256815078e-09,5750.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.35,244770109060.26852,0.3309544540469241,0.0028739629013997,0.0023712423018498,2.2971815972029235e-10,9.48443370683138e-10,5875.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.3999999999999999,224695290082.56424,0.3914748045321195,0.0030128135162972,0.0021202005277555,2.5542446792907216e-10,8.480170610678162e-10,6000.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4499999999999999,205628519340.5618,0.4602369470764732,0.0031312085509945,0.0018834739851144,2.8557233329953156e-10,7.53315556306356e-10,6125.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.4999999999999999,187501738641.48584,0.5397739340892487,0.0032292339407295,0.0016602149430265,3.2143182629097143e-10,6.639993650898388e-10,6250.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.5499999999999999,170250930000.8012,0.6336319704830886,0.0033068258939345,0.0014496207219725,3.6478887129578667e-10,5.797468571847414e-10,6375.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.6,153812701089.23843,0.7469620907573441,0.0033635362020936,0.0012509154681384,4.1824505156080074e-10,5.002468801020678e-10,6500.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.65,138121203134.599,0.8875690889663251,0.0033981535522512,0.0010633463558384,4.857498528577904e-10,4.2519707506936006e-10,6625.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7000000000000001,123103799132.67728,1.0678981530240987,0.0034080418512054,0.0008861855090057,5.736090917253368e-10,3.5430433310079805e-10,6750.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.7500000000000001,108672890853.5923,1.3091133826135684,0.0033878405663582,0.0007187336154423,6.925553782147107e-10,2.8728559905836927e-10,6875.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8000000000000002,94707596534.86945,1.6503887565512347,0.0033265597117652,0.0005603234349569,8.624647570178517e-10,2.2386781320958631e-10,7000.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.8500000000000002,81005739316.93134,2.1732901921613657,0.0032000066252945,0.0004103224851105,1.1247344918113116e-09,1.637851496040101e-10,7125.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9000000000000002,67128858424.16977,3.0804650445370747,0.002946389507984,0.0002681347111101,1.582230528286974e-09,1.0676730413666172e-10,7250.000000000001,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.9500000000000004,51698104269.40553,5.053086561625973,0.0023555387961949,0.0001332011877554,2.580747509006727e-09,5.248354004610585e-11,7375.0,25600000000.0,12.7,0.0,6.46e-09,5e-06,0,7500,437500000000.0,0,1.8e-06,1.1e-10,0.005,2e-09,5000
0.05,46681794221.0911,0.0125534832876716,497.2528690503211,0.0001427473885975,9.788934139895629e-11,-3.746823493983944e-12,5425.0,25000000000.0,13.5,0.0,1.71e-08,5e-06,0,7800,45300000000.0,0,550.0,8.000000000000001e-11,0.000157,0.0,5300
